# MJD Mag Magerr
6.019638928239978850e+04 2.162723381354519603e+01 6.137229233714047716e-01
6.020047600689996034e+04 2.120789058771086388e+01 6.212014582481559799e-01
6.020222645829990506e+04 2.131694412055209042e+01 6.585280399693573816e-01
6.020432668979978189e+04 2.117542194850234694e+01 7.195399066075318650e-01
6.020528452550014481e+04 2.166555214327729573e+01 6.448527771870985470e-01
6.020528498840006068e+04 2.114223658450443821e+01 3.517979610645960431e-01
6.020630285880016163e+04 2.148838473142342309e+01 7.666239320366693422e-01
6.020934359950013459e+04 2.157745655107148508e+01 9.990095514480000771e-01
6.021125875000003725e+04 2.138445966504207263e+01 5.321090065873399499e-01
6.021225376159977168e+04 2.134043870568087442e+01 8.563079617583021497e-01
6.021322913189977407e+04 2.231484623117422572e+01 1.981297835291314424e+00
6.021436807869980112e+04 2.116853879554077977e+01 9.562173254730440553e-01
6.022022775459988043e+04 2.169545805144925055e+01 1.284066382349417168e+00
6.022221898149978369e+04 2.166674187470088953e+01 8.101475275402303389e-01
6.022226658560009673e+04 2.173204976418663037e+01 1.133597937043382631e+00
6.022226706020021811e+04 2.173213835537154281e+01 9.617224664613094332e-01
6.022426568289985880e+04 2.176961198860031388e+01 1.245310662917731737e+00
6.022723766200011596e+04 2.153323778424997315e+01 8.843533044653039132e-01
6.023026894679991528e+04 2.138651678851148574e+01 6.684622575908369946e-01
6.023221755790011957e+04 2.128512579846450592e+01 6.202985736789603521e-01
6.023422081020008773e+04 2.121773430738087640e+01 5.548787223320987838e-01
6.023620320599991828e+04 2.103309812397208489e+01 5.397765486966554782e-01
6.023729149310011417e+04 2.090959185798354980e+01 3.930752759579808076e-01
6.023729196760011837e+04 2.213898776718144035e+01 1.159913769091616365e+00
6.023820332180010155e+04 2.174817677729308230e+01 9.361907217354219490e-01
6.023820379630010575e+04 2.136820354542170008e+01 5.951478154601475001e-01
6.023824149309983477e+04 2.125545755380038671e+01 5.446686362966214334e-01
6.023920616899989545e+04 2.107541207022119067e+01 4.154915185777330322e-01
6.023920664349989966e+04 2.191057905548972684e+01 1.085267329163062122e+00
6.024232812500000000e+04 2.107529272177193036e+01 6.761864262221304323e-01
6.024423929399996996e+04 2.143802348983634687e+01 1.039641798239687054e+00
6.024527924769977108e+04 2.162317019715739264e+01 1.715768849419075481e+00
6.025013384260004386e+04 2.127929804843948602e+01 5.873948378654755276e-01
6.025131111110001802e+04 2.136132535408399846e+01 9.351732261767383703e-01
6.025131158560002223e+04 2.186237654076144210e+01 1.171103650458904077e+00
6.025217724539991468e+04 2.194626698192205438e+01 1.095472273936624719e+00
6.025417576389992610e+04 2.124466812165655583e+01 6.403137573282463579e-01
6.025719549770001322e+04 2.157990562218837027e+01 1.181692608582807003e+00
6.025915732639981434e+04 2.141870805141559941e+01 8.327721301736457082e-01
6.026119476850004867e+04 2.124040777214842635e+01 5.980436575908739671e-01
6.026228812499996275e+04 2.215872458391695687e+01 8.580689357382118576e-01
6.028411939809983596e+04 2.178193375084875072e+01 1.126577889855381764e+00
6.028813370369980112e+04 2.174016370109123386e+01 1.103097601935428607e+00
6.029023818290000781e+04 2.130492992005304842e+01 8.665094709590722699e-01
6.031111839119996876e+04 2.116137869664118654e+01 5.821951260969041586e-01
6.041247119210008532e+04 2.281637820251887661e+01 3.909401745047000443e+00
6.041249045140016824e+04 2.153263707457282550e+01 9.306830950498400368e-01
6.041348942130012438e+04 2.141844191934716335e+01 1.153698220996159263e+00
6.041447043980006129e+04 2.168380864231028227e+01 1.542727633813100185e+00
6.041448964119981974e+04 2.154359103887651372e+01 1.303152441839590336e+00
6.041649097219994292e+04 2.281637820251887661e+01 4.350396331451478638e+00
6.042148569440003484e+04 2.115563691083092834e+01 7.724688037200182489e-01
6.042347497690003365e+04 2.398498760204383373e+01 1.824257993512020448e+01
6.042845129630016163e+04 2.153932077656731536e+01 1.436888275793619885e+00
6.042947482640016824e+04 2.188600787484875809e+01 1.434875984303634722e+00
6.042950055560003966e+04 2.112583133156287829e+01 8.570645645405149393e-01
6.043047288190014660e+04 2.200331897662673342e+01 1.513632303825081182e+00
6.043244923610007390e+04 2.134203087436729618e+01 7.824572530640983015e-01
6.043347422449989244e+04 2.122871962352181896e+01 7.167325291014583488e-01
6.043442812500009313e+04 2.099457689339819666e+01 5.872255768371361651e-01
6.043445104169985279e+04 2.144115094665631105e+01 6.957401361145776342e-01
6.043945211810013279e+04 2.135528572465732466e+01 8.102835568261981258e-01
6.043947063660016283e+04 2.180188280078261442e+01 1.157880118160594662e+00
6.044043348379991949e+04 2.109322041720558616e+01 7.123284396895572801e-01
6.044045119210006669e+04 2.119960143181678447e+01 7.559981224929593902e-01
6.044145011569978669e+04 2.242911369851826464e+01 2.229429968475436841e+00
6.044146434029983357e+04 2.122269160517303277e+01 8.740824380624869772e-01
6.044245413189986721e+04 2.136449871449307381e+01 7.474663224908135728e-01
6.044246682870015502e+04 2.148617273970325670e+01 7.199254529283437565e-01
6.044343003469984978e+04 2.355294821101183089e+01 7.153586791382378074e+00
6.044345146990008652e+04 2.201865580677107914e+01 1.477312905264190235e+00
6.044445188659988344e+04 2.193878513135386754e+01 1.284927058008781930e+00
6.044447034720005468e+04 2.139534889562727926e+01 8.478034831552129225e-01
6.044641298610018566e+04 2.177384217318831716e+01 1.599407148682266300e+00
6.044642812500009313e+04 2.164238148872269107e+01 9.649306183004371373e-01
6.044744895830005407e+04 2.126219725094438218e+01 6.715906032561503869e-01
6.044746336810011417e+04 2.138301652336261327e+01 6.761160147638906048e-01
6.044845197919989005e+04 2.132358369314049540e+01 1.115968132772355403e+00
6.044945197919989005e+04 2.100932560848188047e+01 5.839463184538030704e-01
6.044946601849980652e+04 2.163538297215852424e+01 1.055031425862840599e+00
6.045044802080001682e+04 2.142606861799437468e+01 1.050475446972325422e+00
6.045046307870000601e+04 2.114454953210710997e+01 7.738624757860652625e-01
6.045144952550018206e+04 2.054813663520896938e+01 5.803923399309174336e-01
6.045146325229993090e+04 2.151858807390906847e+01 9.225792242528906284e-01
6.045245215279981494e+04 2.108433693451769386e+01 1.075148063297028500e+00
6.045246351849986240e+04 2.187197284818580201e+01 1.705697222630814025e+00
6.045645418980019167e+04 2.174963653140699904e+01 1.111270117142921121e+00
6.045646415509982035e+04 2.106559279159352016e+01 8.828353067888059513e-01
6.045740484949992970e+04 2.080051738296329233e+01 6.413587785617751447e-01
6.045743021989986300e+04 2.171986384579948748e+01 1.261511628377151251e+00
6.045844956019986421e+04 2.131058888419409669e+01 8.070384635489801228e-01
6.045942513890005648e+04 2.171696739518644748e+01 1.221857725983851672e+00
6.046043099540006369e+04 2.131402046475160006e+01 8.343568663322141754e-01
6.046044851850019768e+04 2.122827647095260417e+01 6.401716534294161765e-01
6.046143243059981614e+04 2.158218845806213437e+01 8.342712395615365928e-01
6.046144680560007691e+04 2.150920732747019670e+01 8.528595674566039619e-01
6.046245230320002884e+04 2.122944883305858710e+01 6.040570636416974226e-01
6.046345253469981253e+04 2.128878964065250301e+01 6.887784643309913246e-01
6.046347651620022953e+04 2.104963038833254529e+01 5.501171502741155628e-01
6.046445138890016824e+04 2.126482715907292231e+01 5.787562710591503956e-01
6.046842982639977708e+04 2.130783559918879178e+01 6.702617367852357066e-01
6.046942818289995193e+04 2.149064107477102326e+01 8.624747300972200881e-01
6.046944908560020849e+04 2.181033729412918731e+01 1.156196227032887824e+00
6.047042458330001682e+04 2.109992916771472693e+01 5.759955931802154261e-01
6.047044221059978008e+04 2.137629792504054294e+01 7.299324540849626564e-01
6.047140671300003305e+04 2.119171843469267102e+01 6.504556828561314230e-01
6.047142837959993631e+04 2.136776957573001923e+01 8.161275569134076591e-01
6.047242236110009253e+04 2.120844911556334722e+01 5.439077408221872911e-01
6.047245721059991047e+04 2.144375669353075153e+01 8.183953408290014497e-01
6.047343370370008051e+04 2.141675011889031666e+01 7.449774947679288495e-01
6.047345548610016704e+04 2.159226024089155871e+01 9.605522616722319551e-01
6.047443468749988824e+04 2.115553698293516049e+01 6.315798214157850587e-01
6.047444591439981014e+04 2.124223548394112271e+01 5.957553967911758397e-01
6.047544392360001802e+04 2.167392456088527553e+01 8.954618759951105122e-01
6.047641437500016764e+04 2.106912194460467092e+01 4.643429235658861898e-01
6.047643306710012257e+04 2.095936392990208930e+01 4.560628991699710033e-01
6.047742543980013579e+04 2.160607193360412026e+01 7.204136553644069352e-01
6.047945560189988464e+04 2.101275844482627164e+01 4.925626781087913408e-01
6.048042738430015743e+04 2.151381252821663992e+01 8.915289025323407390e-01
6.048144752309983596e+04 2.134090605204988478e+01 7.435224137733794647e-01
6.048243263889988884e+04 2.082395096034582949e+01 5.592097540138324385e-01
6.048443398150010034e+04 2.137577777634840004e+01 1.006285265995667588e+00
6.048542561340006068e+04 2.202461776573216312e+01 1.751638872750397535e+00
6.048544137729983777e+04 2.123876297129037383e+01 8.572678861067987155e-01
6.048645624999981374e+04 2.102293550842749426e+01 6.312980583417973079e-01
6.048842821760009974e+04 2.098295287083580263e+01 6.405777238830221432e-01
6.048844042820017785e+04 2.169124813878864799e+01 9.663010793849282631e-01
6.048943342590006068e+04 2.082838955517724244e+01 6.267812392483084194e-01
6.048944163190014660e+04 2.180841189341191466e+01 1.190189724330476873e+00
6.049044837959995493e+04 2.143928174039861290e+01 7.730508201433872184e-01
6.049143070599995553e+04 2.121311371824139513e+01 5.919962058880238187e-01
6.049145403939997777e+04 2.140067426534696438e+01 6.941326092633898215e-01
6.049440422450006008e+04 2.118218966352166888e+01 6.007871137880756995e-01
6.049442491899989545e+04 2.102599858239440778e+01 5.206111184765552791e-01
6.049945089119998738e+04 2.143304498878318398e+01 7.663248200824019918e-01
6.050042791670002043e+04 2.149490757141366970e+01 7.957823438884645828e-01
6.050045188659988344e+04 2.138617785577881136e+01 7.755194782972102407e-01
6.050140601850021631e+04 2.148667974007933879e+01 8.224667091887478687e-01
6.050145053240004927e+04 2.144178310784916164e+01 7.392945622456237320e-01
6.050240938659990206e+04 2.124026809798387561e+01 7.212352439230801382e-01
6.050336943290010095e+04 2.124003867974091264e+01 1.186700697769595969e+00
6.050342375000007451e+04 2.196568936203766498e+01 1.660577676539160663e+00
6.050442913189996034e+04 2.128089230208419735e+01 5.874727512348896230e-01
6.050536770829977468e+04 2.209928972157689486e+01 1.474034336600025030e+00
6.050542523150006309e+04 2.164829108529563584e+01 9.226028142018833922e-01
6.050744190970016643e+04 2.197836276471401007e+01 1.437226171269676778e+00
6.050942809029994532e+04 2.129299636074827973e+01 8.284760245194578987e-01
6.051044249999988824e+04 2.179394740902923644e+01 1.050593948831946678e+00
6.051339173609996215e+04 2.206629263763224458e+01 2.211806806152370797e+00
6.051445707179978490e+04 2.161306777965629777e+01 1.257905817022710204e+00
6.051534195599984378e+04 2.304089127002633930e+01 6.485649908774622219e+00
6.051645783559978008e+04 2.079919440975746170e+01 5.767916565813009377e-01
6.051940865739993751e+04 2.130417016555431076e+01 6.005654178514239216e-01
6.051944593749986961e+04 2.186978810500185588e+01 1.204369828933583131e+00
6.052032596059981734e+04 2.143436038257537746e+01 8.699340550612478795e-01
6.052131888889987022e+04 2.148338260159835045e+01 8.099045980882860762e-01
6.052134869210002944e+04 2.154102658764993805e+01 8.814987187039389216e-01
6.052434881940018386e+04 2.101939233066384105e+01 4.259284783129984042e-01
6.052436006940016523e+04 2.113886962235513423e+01 6.198457814067086513e-01
6.052532178239990026e+04 2.141219744922862844e+01 8.760587596042644920e-01
6.052636193289980292e+04 2.216108766324485657e+01 1.509816505965525302e+00
6.052642607640009373e+04 2.142465518983456008e+01 6.725267312341837167e-01
6.052732237270008773e+04 2.244377211694587615e+01 2.124530630343085313e+00
6.052832909720018506e+04 2.218668297981550097e+01 2.898441082543807834e+00
6.053036925930017605e+04 2.121744239814217892e+01 6.873187535008823401e-01
6.053039028939977288e+04 2.196428638166569058e+01 1.359530694495358016e+00
6.053134539349982515e+04 2.158956214359178460e+01 7.247612756380071852e-01
6.053230733799980953e+04 2.149032773477026126e+01 6.365136744342460018e-01
6.053327931710006669e+04 2.130721294869599092e+01 5.858612657210144903e-01
6.053429211809998378e+04 2.136022734987951921e+01 5.978036082731978951e-01
6.053532723380019888e+04 2.136782686098992201e+01 8.638086197869776495e-01
6.053534886569995433e+04 2.130803966237558100e+01 6.062320606541280466e-01
6.053630541669996455e+04 2.132931453510386177e+01 6.697085050901784298e-01
6.053736594909988344e+04 2.096781320369175106e+01 4.457311509008397010e-01
6.053741710649989545e+04 2.125352221957633247e+01 7.026873162746172241e-01
6.053836618060013279e+04 2.122754820032748313e+01 6.739502007203673761e-01
6.053943370370008051e+04 2.142601984365150258e+01 7.852289170505400984e-01
6.053945054400013760e+04 2.162979329856022304e+01 9.010393439632169432e-01
6.054036078700004146e+04 2.155488177740813427e+01 1.224604696016903249e+00
6.054329959490010515e+04 2.151736507429975021e+01 1.370861243963354292e+00
6.054333026620000601e+04 2.132924858755150410e+01 1.061584700349942567e+00
6.054437335650017485e+04 2.176060101286962123e+01 1.527576397002345043e+00
6.054522141199978068e+04 2.224516337312574876e+01 2.131779176348057359e+00
6.054532731480011716e+04 2.109059836404886568e+01 6.063302433692674409e-01
6.054735239579994231e+04 2.187365820377370795e+01 1.224254584789238764e+00
6.054826664349995553e+04 2.140699744512335911e+01 7.453239327030756201e-01
6.054828865739982575e+04 2.119070717740174814e+01 5.461559937173097179e-01
6.054930516200000420e+04 2.161262255397316778e+01 8.088464267776669381e-01
6.055029799770005047e+04 2.114432523069444159e+01 5.452209966956090836e-01
6.055032405090006068e+04 2.170569572356362187e+01 1.128510307717099037e+00
6.055133128469996154e+04 2.111247863876847575e+01 4.978143823936612145e-01
6.055229957180004567e+04 2.119250364819656340e+01 5.104706310892443977e-01
6.055232098380010575e+04 2.098079715889388552e+01 4.294070614439706168e-01
6.055336145830014721e+04 2.136754046994078138e+01 7.390957673669761308e-01
6.055727913190005347e+04 2.111050714585444155e+01 5.040332999229639732e-01
6.055736839119996876e+04 2.139277991766682163e+01 7.418989050008740760e-01
6.055828611110011116e+04 2.141678633977239699e+01 7.772375134892619553e-01
6.055928346059983596e+04 2.138762794806482503e+01 6.398286963105089820e-01
6.055934329860005528e+04 2.120885378175296410e+01 5.855115631967471312e-01
6.056132642359985039e+04 2.159073618903237346e+01 1.181096626718139309e+00
6.056134200230007991e+04 2.135745861601635198e+01 7.863247174575156428e-01
6.056224199069989845e+04 2.155682560857439611e+01 1.022257596022174475e+00
6.056328456019982696e+04 2.415125851082004615e+01 2.731740852976346190e+01
6.056530472220014781e+04 2.167820270519803927e+01 1.008834641575409918e+00
6.056532444440014660e+04 2.110164638067002940e+01 4.740019532160525961e-01
6.056634792819991708e+04 2.090917345483383372e+01 5.336805731899124661e-01
6.056827811340009794e+04 2.137135094591915419e+01 1.126941648441255772e+00
6.056832212960021570e+04 2.109829194211681269e+01 6.783918032725030356e-01
6.056928392359986901e+04 2.089367158463721807e+01 5.833013573287086917e-01
6.057128255790006369e+04 2.070504097366313090e+01 6.665577103879816168e-01
6.057129707180010155e+04 2.152191559468710835e+01 1.342893595030561382e+00
6.057515991900023073e+04 2.151140702971203211e+01 8.748356733327545820e-01
6.057626616899995133e+04 2.145149219896028114e+01 1.047905227058773647e+00
6.057724917820002884e+04 2.175501747136689090e+01 1.004377864781746732e+00
6.057824370370013639e+04 2.137765167174581649e+01 7.376224089990891519e-01
6.057830296299979091e+04 2.103853448863195297e+01 4.965694169989251505e-01
6.057928194440016523e+04 2.185777176968283442e+01 1.331684289954724099e+00
6.058113560190005228e+04 2.202159860078384668e+01 1.129034299758756132e+00
6.058337416670005769e+04 2.168563117066010193e+01 7.857886587067055562e-01
6.059118680559983477e+04 2.135067389097205393e+01 8.246412224216121967e-01
6.059120060189999640e+04 2.147906440460966593e+01 6.149843605971431204e-01
6.059222226849989966e+04 2.135238515112612845e+01 6.501540185175703757e-01
6.059324437499977648e+04 2.193454965780294330e+01 1.256447890055882866e+00
6.059330675930017605e+04 2.152966640671368737e+01 9.423695190622131124e-01
6.059423785880021751e+04 2.220897841732549693e+01 1.988016188085364400e+00
6.059523497689981014e+04 2.170411240558252430e+01 1.315804989506454747e+00
6.059721603009989485e+04 2.174226461366979635e+01 1.353364059701489097e+00
6.059815349540021271e+04 2.150657439263157045e+01 1.442061679070111291e+00
6.059823706019995734e+04 2.161094738458121256e+01 1.474484378237861382e+00
6.060028703700006008e+04 2.131691158456879975e+01 1.551267565077961708e+00
6.060226247690012679e+04 2.087163688173721354e+01 9.908711650687618278e-01
6.060312003469979391e+04 2.139508932035879241e+01 7.299375516024346755e-01
6.060424590280000120e+04 2.123327195103522413e+01 6.705256695484153040e-01
6.060621305559994653e+04 2.129592817333296750e+01 5.973250876963017708e-01
6.060714055560017005e+04 2.122613269460992313e+01 6.372227825448980587e-01
6.060722135420003906e+04 2.114019915484740864e+01 4.909837390701232152e-01
6.060824436340015382e+04 2.176048004314523965e+01 1.075692285079742350e+00
6.060917986109992489e+04 2.143687334744761230e+01 8.102407613865524327e-01
6.060924012729991227e+04 2.136380256853985316e+01 8.340118155555544810e-01
6.061436841440014541e+04 2.131721529833956197e+01 8.303804811010527809e-01
6.062019761569984257e+04 2.132006204186957277e+01 8.018006048523950158e-01
6.062209616900002584e+04 2.163684252217922577e+01 1.071859917319083255e+00
6.062719810190005228e+04 2.078421963074569589e+01 5.791960915603707738e-01
6.062919615740003064e+04 2.058262178394981845e+01 6.349541174907249452e-01
6.063417934030015022e+04 2.155242618474570904e+01 8.217558090550312055e-01
6.063511486109998077e+04 2.117187203208093393e+01 5.514734350831222986e-01
6.063512915509985760e+04 2.236788557823475543e+01 1.933171514623310383e+00
6.063920302079990506e+04 2.187125695784830270e+01 1.256066471723787048e+00
