# MJD Mag Magerr
5.968350234949999867e+04 1.987322620000000128e+01 6.711869290853141046e-02
5.968449324070000148e+04 2.028277020000000164e+01 9.135396833785722204e-02
5.968449820599999657e+04 2.005382729999999825e+01 7.697374844668719573e-02
5.968749304400000256e+04 1.972218510000000080e+01 5.981865854690619072e-02
5.969048531250000087e+04 1.982365039999999823e+01 6.463124914926138276e-02
5.969049021989999892e+04 2.008031460000000124e+01 7.852743387190187774e-02
5.970746502309999778e+04 1.985191920000000110e+01 6.603845337424459061e-02
5.971843559030000324e+04 2.012987139999999897e+01 8.151060353753614152e-02
5.971845076390000031e+04 2.037884520000000066e+01 9.803857471663977863e-02
5.973144921299999987e+04 2.030874629999999925e+01 9.312320890135558638e-02
5.973343039349999890e+04 2.041149139999999917e+01 1.003977657813905910e-01
5.973541105319999770e+04 2.033420369999999977e+01 9.488445208715873269e-02
5.973843436340000335e+04 2.033134460000000132e+01 9.468532940336302217e-02
5.974045069440000225e+04 2.039024350000000041e+01 9.885725587682976656e-02
5.974936263889999827e+04 2.018618770000000140e+01 8.502314303805147411e-02
5.975142611110000144e+04 2.042412380000000027e+01 1.013226041755333068e-01
5.975545101850000356e+04 2.048257639999999924e+01 1.056867420711164046e-01
5.975940890049999871e+04 2.030600929999999948e+01 9.293544447378608575e-02
5.976334917819999828e+04 2.033690449999999927e+01 9.507293281389757322e-02
5.976536574069999915e+04 2.053940580000000082e+01 1.092430295610769819e-01
5.977239027779999742e+04 2.063910100000000014e+01 1.148778107652878439e-01
5.977244581019999896e+04 2.024439429999999973e+01 8.879187227513817005e-02
5.977440880789999937e+04 2.079701229999999867e+01 1.238029959960246229e-01
5.977639061339999898e+04 2.073074910000000060e+01 1.200577427040733364e-01
5.977645394680000027e+04 2.040034869999999856e+01 9.958766111934963527e-02
5.977938714120000077e+04 2.043581199999999853e+01 1.021840016563747705e-01
5.977944189809999807e+04 2.038821980000000167e+01 9.871149147074240182e-02
5.978538416670000151e+04 2.046887590000000046e+01 1.046513729875792886e-01
5.978734266200000275e+04 2.064516830000000169e+01 1.152207172490767872e-01
5.979538667819999682e+04 2.071399309999999971e+01 1.191107025712149076e-01
5.979836307870000019e+04 2.048321909999999946e+01 1.057356003212692880e-01
5.980135114579999936e+04 2.096569440000000029e+01 1.333369499607815478e-01
5.980335576389999915e+04 2.008926960000000150e+01 7.905911665306419867e-02
5.980834403939999902e+04 2.051379389999999958e+01 1.077953698479537648e-01
5.981028643520000333e+04 2.079380039999999852e+01 1.236214272380718876e-01
5.981232534719999967e+04 2.062104030000000066e+01 1.138570137382974162e-01
5.981631800929999736e+04 2.061549379999999942e+01 1.135435257250329427e-01
5.981830383099999744e+04 2.062166600000000116e+01 1.138923330149109042e-01
5.982230417820000002e+04 2.064174459999999911e+01 1.150271792946389177e-01
5.982430628469999647e+04 2.038295559999999895e+01 9.833315964432279288e-02
5.982628626159999840e+04 2.035202029999999951e+01 9.613332640642087423e-02
5.982943643519999750e+04 2.062883760000000066e+01 1.142977010691091783e-01
5.984326652779999858e+04 2.070187380000000132e+01 1.184257324749201923e-01
5.984525788189999730e+04 2.062634279999999976e+01 1.141566778139896654e-01
5.984724283560000185e+04 2.064140129999999829e+01 1.150077911338055481e-01
5.985118436340000335e+04 2.065633389999999991e+01 1.158518241934214099e-01
5.985326129629999923e+04 2.042765049999999860e+01 1.015818917469130528e-01
5.985528561340000306e+04 2.060987090000000066e+01 1.132256543568319063e-01
5.985922004629999719e+04 2.027420040000000157e+01 9.077638796263486076e-02
5.986018563659999927e+04 2.021417429999999982e+01 8.107336193806910507e-02
5.986134324070000002e+04 2.028457450000000151e+01 8.529374148950306933e-02
5.986516020830000343e+04 2.017573549999999827e+01 8.436132715330671439e-02
5.986720074069999828e+04 2.036602590000000035e+01 9.712444121205743297e-02
5.987021950230000220e+04 2.034385869999999841e+01 9.555963370428147141e-02
5.987220063659999869e+04 2.034655760000000058e+01 9.574904215511723105e-02
5.987730908559999807e+04 2.027122310000000027e+01 9.057643301415771453e-02
5.987928420139999798e+04 2.029130939999999939e+01 9.193237107826611465e-02
5.988014589120000164e+04 2.038022610000000157e+01 9.129822923161662329e-02
5.988016069440000138e+04 2.037353710000000007e+01 9.086834224978070085e-02
5.988124627309999778e+04 2.038835530000000063e+01 9.872126934331265646e-02
5.989411237270000129e+04 2.052967449999999872e+01 1.086930136223988319e-01
5.989614153939999960e+04 2.048311419999999927e+01 1.057276347633792080e-01
5.989824472219999734e+04 2.024616049999999845e+01 8.890831367011650666e-02
5.990215887729999667e+04 2.017100329999999886e+01 8.406315365870918599e-02
5.990411406249999709e+04 2.044486429999999899e+01 1.028551060957971913e-01
5.990615991899999790e+04 2.039856149999999957e+01 9.945812269257015004e-02
5.991016350689999672e+04 2.013506890000000027e+01 8.182930787752543123e-02
5.992219839119999961e+04 2.035844039999999922e+01 9.658660518768523440e-02
5.992414248840000073e+04 2.057987789999999961e+01 1.115305079774001756e-01
5.993513906249999854e+04 2.028192710000000076e+01 9.129696492469185909e-02
6.004249925929999881e+04 2.000380330000000129e+01 7.411621327129346015e-02
6.004250668980000046e+04 2.003703880000000126e+01 7.600356470888054716e-02
6.004349981480000133e+04 2.000563999999999965e+01 7.421945156845348446e-02
6.004449738429999707e+04 2.071738429999999909e+01 1.193023864916725185e-01
6.004449987269999838e+04 2.041944309999999874e+01 1.009790549316802594e-01
6.004450482639999973e+04 2.041000749999999897e+01 1.002896272342369555e-01
6.004450730320000002e+04 2.039754299999999887e+01 9.938443933754338711e-02
6.004549608799999987e+04 2.054542349999999828e+01 1.095830708481885379e-01
6.004549856480000017e+04 2.054906460000000124e+01 1.097889159961529942e-01
6.004550104170000122e+04 2.050173949999999934e+01 1.071141078196195806e-01
6.004550599540000258e+04 2.019509120000000024e+01 8.559041874615160028e-02
6.004650115740000183e+04 2.006330870000000033e+01 7.752666210895464705e-02
6.004949137730000075e+04 2.037892150000000058e+01 9.804402226728206604e-02
6.004949384260000079e+04 2.044394109999999998e+01 1.027865648212832189e-01
6.004949878470000112e+04 2.034155459999999849e+01 9.539822173223326540e-02
6.005049166669999977e+04 2.027376170000000144e+01 9.074690655960684915e-02
6.005049414350000006e+04 2.020031549999999854e+01 8.592495379275809364e-02
6.005049660880000010e+04 2.033000559999999979e+01 9.459225859460969332e-02
6.005049907410000014e+04 2.033232119999999910e+01 9.475337499602339009e-02
6.005050153940000018e+04 2.035993579999999881e+01 9.669240391849992511e-02
6.005149071759999788e+04 2.020913510000000102e+01 8.649208171554094438e-02
6.005149318289999792e+04 2.026336859999999973e+01 9.005089357671035299e-02
6.005149565969999821e+04 2.054547690000000060e+01 1.095861050433866307e-01
6.005149812499999825e+04 2.043657680000000099e+01 1.022406260603054146e-01
6.005150060189999931e+04 2.055121229999999954e+01 1.099102986533182502e-01
6.005448652779999975e+04 2.022820660000000004e+01 8.772953979582083506e-02
6.005448900460000004e+04 2.038263510000000167e+01 9.831024231354452969e-02
6.005449148150000110e+04 2.035073849999999851e+01 9.604312150145169480e-02
6.005449394680000114e+04 2.040986440000000002e+01 1.002792172082043048e-01
6.005449641200000042e+04 2.035610199999999992e+01 9.642128432935059834e-02
6.005548644680000143e+04 2.046825790000000111e+01 1.046048743527552560e-01
6.005548890050000045e+04 2.080161670000000029e+01 1.240632105843944843e-01
6.005549135419999948e+04 2.048983189999999865e+01 1.062383490000522318e-01
6.005549380789999850e+04 2.039015769999999961e+01 9.885108142041644508e-02
6.005549627309999778e+04 2.054779819999999901e+01 1.097173504259358889e-01
6.010340424769999663e+04 2.031045719999999832e+01 9.324063034633264802e-02
6.010845207179999852e+04 2.042036819999999864e+01 1.010468480872197539e-01
6.011045415510000021e+04 2.054235840000000124e+01 1.094098466573606016e-01
6.011345077550000133e+04 2.050215719999999919e+01 1.071377103368688077e-01
6.011944872690000193e+04 2.070246510000000129e+01 1.184591128647396602e-01
6.012144850690000021e+04 2.020161440000000042e+01 8.600816258323421004e-02
6.012345444439999847e+04 2.061835479999999876e+01 1.137052007408037718e-01
6.012545049770000333e+04 2.051795579999999930e+01 1.080306334664426632e-01
6.013338716440000280e+04 2.034048650000000080e+01 9.532346428200587363e-02
6.013545069440000225e+04 2.055451970000000017e+01 1.100972619289046633e-01
6.013740614579999965e+04 2.042631529999999884e+01 1.014836477449485436e-01
6.013937234950000129e+04 2.039639280000000099e+01 9.930113579475857710e-02
6.014141146989999834e+04 2.052097889999999936e+01 1.082014966277282525e-01
6.014437018520000129e+04 2.056501009999999852e+01 1.106901836928516486e-01
6.014540752310000244e+04 2.050495910000000066e+01 9.947735175437774635e-02
6.014636318290000054e+04 2.077859120000000104e+01 1.227618003526105145e-01
6.014643204859999969e+04 2.050202750000000052e+01 1.071303769324411098e-01
6.014838853009999730e+04 2.056071850000000012e+01 1.104475866699350384e-01
6.015038687499999651e+04 2.059856609999999932e+01 1.125867077196042731e-01
6.015240987270000187e+04 2.060787200000000041e+01 1.131127004124983931e-01
6.015938961810000183e+04 2.059095759999999942e+01 1.121567259854596849e-01
6.016234740739999688e+04 2.061276249999999877e+01 1.133890992608760639e-01
6.016932462959999975e+04 2.069751360000000062e+01 1.181792576784155419e-01
6.017140930559999833e+04 2.071860119999999839e+01 1.193711703038124322e-01
6.017436570599999686e+04 2.065290070000000000e+01 1.156577799505282000e-01
6.017939424770000187e+04 2.067821500000000157e+01 1.170884966780673941e-01
6.018141083329999674e+04 2.051793669999999992e+01 1.080295374509318285e-01
6.018328965279999829e+04 2.066816710000000157e+01 1.078682838708025782e-01
6.018339149310000357e+04 2.074059490000000139e+01 1.206142491758959850e-01
6.018435412039999937e+04 2.048779680000000170e+01 9.840754939902396359e-02
6.018530495369999699e+04 2.045777509999999921e+01 9.638685035042716953e-02
6.018530542820000119e+04 2.059648899999999827e+01 1.041831318268250234e-01
6.018730060190000222e+04 2.052144810000000064e+01 1.003250935890609152e-01
6.019340478009999788e+04 2.064103319999999897e+01 1.064732230027047033e-01
6.019340525460000208e+04 2.057818789999999964e+01 1.032422456442832620e-01
6.019421886570000061e+04 2.062264060000000043e+01 1.139474611808925369e-01
6.019636792820000119e+04 2.064529990000000126e+01 1.152281347992114291e-01
6.020041598379999778e+04 2.056294630000000012e+01 1.105735216805575766e-01
6.020226228010000341e+04 2.080478670000000108e+01 1.242424190199116207e-01
6.020439887730000191e+04 2.058194160000000039e+01 1.116470858439872760e-01
6.020622086809999746e+04 2.049737169999999864e+01 1.068135591533440620e-01
6.021428142359999765e+04 2.037733460000000107e+01 9.793057334820169657e-02
6.022030589119999786e+04 2.052378849999999844e+01 1.083603064468217220e-01
6.022223858800000016e+04 2.072964860000000087e+01 1.199955335707848791e-01
6.023028494209999917e+04 2.086766240000000039e+01 1.277961566828192397e-01
6.023217582180000318e+04 2.052560809999999947e+01 1.084631445215435835e-01
6.023416012729999784e+04 2.069064709999999963e+01 1.177911691926291221e-01
6.023817784720000054e+04 2.066766170000000002e+01 1.164920351375738072e-01
6.024224115739999979e+04 2.034716029999999876e+01 9.579140987212558800e-02
6.024519682869999815e+04 2.016145900000000069e+01 8.346465282225865034e-02
6.025024162039999646e+04 2.038365359999999882e+01 9.838329351510891052e-02
6.025215768519999983e+04 2.065170669999999831e+01 1.155902611524198126e-01
6.025413722219999909e+04 2.071558950000000010e+01 1.192008968695823790e-01
6.025912314809999953e+04 2.058421519999999916e+01 1.117756336141663143e-01
6.026213934029999655e+04 2.068466760000000093e+01 1.174532357908322638e-01
6.026231157410000014e+04 2.053656199999999998e+01 1.090822815622962821e-01
6.028413811339999666e+04 2.062321469999999834e+01 1.139799138466150996e-01
6.029016471060000185e+04 2.045702359999999942e+01 1.037618008370414652e-01
6.040450975689999905e+04 2.036129000000000033e+01 9.008516916371479832e-02
6.043344531250000000e+04 2.087028499999999909e+01 1.279443450509524793e-01
6.046240453700000216e+04 2.046121600000000029e+01 1.040757421057526694e-01
6.046442994210000325e+04 2.048386380000000173e+01 1.057844486719272115e-01
6.047547578700000304e+04 2.069351010000000102e+01 1.179530132069206705e-01
6.047736909719999676e+04 2.044877620000000107e+01 1.031461929662336602e-01
6.048238956019999750e+04 2.048771100000000089e+01 1.060768422756953183e-01
6.048436569440000312e+04 2.047553440000000080e+01 1.051536896241189178e-01
6.048742956019999838e+04 2.043080520000000178e+01 1.018142894616178157e-01
6.049041207179999765e+04 2.048832510000000084e+01 1.061236463806488339e-01
5.842914003469981253e+04 1.887427132091826465e+01 5.612311155366535992e-02
5.846909719910006970e+04 1.889780954561425474e+01 6.860276293776348955e-02
5.860149614580022171e+04 1.898015502697921164e+01 9.115368671303872294e-02
5.860749541669990867e+04 1.905488779659528475e+01 8.959255523167564128e-02
5.862848464119993150e+04 1.907560083735927492e+01 1.031788175726413154e-01
5.863442697919998318e+04 1.908780191352495947e+01 7.187524402503420173e-02
5.863743180559994653e+04 1.918894387004896629e+01 8.190283690830238439e-02
5.864047012729989365e+04 1.911723077188862163e+01 7.681960841662305306e-02
5.864347116900002584e+04 1.919397009406933563e+01 9.050882543987137652e-02
5.864646909719984978e+04 1.916742115519508260e+01 8.398013231261741707e-02
5.864837709489976987e+04 1.936782362113736866e+01 1.629150403045824258e-01
5.864837754630018026e+04 1.924887657939022745e+01 1.724137969429829220e-01
5.864837844910006970e+04 1.928123698887784698e+01 1.728396975202727004e-01
5.864837890050001442e+04 1.906491606615656664e+01 1.321918901730818052e-01
5.864837980319978669e+04 1.916605066219898390e+01 1.209371940140942792e-01
5.864838025460019708e+04 1.926117283408281722e+01 1.480956404051275710e-01
5.864838160880003124e+04 1.929978500326989277e+01 1.664891133319650329e-01
5.864838206019997597e+04 1.907295234273599149e+01 1.278929591642054275e-01
5.864838251159992069e+04 1.923703817606429567e+01 1.888773286972977861e-01
5.864838296299986541e+04 1.919778412355789143e+01 1.349049943714374922e-01
5.864838341439981014e+04 1.927598436056910103e+01 1.571092270963611315e-01
5.864838431710004807e+04 1.914417570046500927e+01 1.455865835128617169e-01
5.864838476849999279e+04 1.929584845047146047e+01 1.723523955217453330e-01
5.864838612269982696e+04 1.907350018079372944e+01 1.165699217492193324e-01
5.864838657409977168e+04 1.912187708532346164e+01 1.486995751018579115e-01
5.864838747690012679e+04 1.909016510442319259e+01 1.540685882710805810e-01
5.864838792819995433e+04 1.905791146950269876e+01 1.231803113925812321e-01
5.864838837959989905e+04 1.916016154246410963e+01 1.236713039736125758e-01
5.864838883099984378e+04 1.917774581646661858e+01 1.299393829610298590e-01
5.864838928239978850e+04 1.921767292665051841e+01 1.576888665932583700e-01
5.864838973380019888e+04 1.906419404833278008e+01 1.232560364579714102e-01
5.864839018520014361e+04 1.922569524076472547e+01 1.267537674674472370e-01
5.864839063660008833e+04 1.915913792642171032e+01 1.250337813845011359e-01
5.864839153939997777e+04 1.907348607469042889e+01 1.133884377714509256e-01
5.864839199069980532e+04 1.910951832552141383e+01 9.888046155151104799e-02
5.864839244210021570e+04 1.935519708811922612e+01 1.566219363121517938e-01
5.864839289350016043e+04 1.909529518019138550e+01 1.013844848164209139e-01
5.864839334490010515e+04 1.914575544823419762e+01 1.412449452434685615e-01
5.864839424769999459e+04 1.911808285832020360e+01 1.124388478271280412e-01
5.864839469909993932e+04 1.908057283040455943e+01 1.359780572115824870e-01
5.864839515049988404e+04 1.915778849256773597e+01 1.339182207849827222e-01
5.864839650460006669e+04 1.912444004603658243e+01 1.044554095538183375e-01
5.864839740739995614e+04 1.920020658035025463e+01 1.290395874895725326e-01
5.864839785879990086e+04 1.919800059323475239e+01 1.364789509231565667e-01
5.864839831019984558e+04 1.910695972856260028e+01 1.147017977930908234e-01
5.864839876159979030e+04 1.915149570069918283e+01 1.525954532874631842e-01
5.864839922450017184e+04 1.915582547851881046e+01 1.360413650545546915e-01
5.864839967590011656e+04 1.924084696201962075e+01 1.215845249706424824e-01
5.864840012730006129e+04 1.909970953058691379e+01 9.441069029010216995e-02
5.864840148149989545e+04 1.917805173976349664e+01 1.292075167218183773e-01
5.864840193289984018e+04 1.917877769257354359e+01 1.110641389886822261e-01
5.864840238429978490e+04 1.924495187745495173e+01 1.278625457903206919e-01
5.864840283560007811e+04 1.913406478534997746e+01 1.207881479622708171e-01
5.864840329860011116e+04 1.907350018079372944e+01 9.489025779563095564e-02
5.864840375000005588e+04 1.908097255262749670e+01 9.862176811332620807e-02
5.864840420140000060e+04 1.922968787661702450e+01 1.063453430023341695e-01
5.864840464119985700e+04 1.902779242264475101e+01 8.723678396499597032e-02
5.864840510419989005e+04 1.913291388953427941e+01 1.104752519294473212e-01
5.864840555559983477e+04 1.918948204340478725e+01 1.246427109984583198e-01
5.864840599540015683e+04 1.906541272118527885e+01 1.058008843644454716e-01
5.864840689809992909e+04 1.915355874168744776e+01 9.595602347932355447e-02
5.864841155089996755e+04 1.924433922955620346e+01 1.183657153916976151e-01
5.864841201390000060e+04 1.917763131262455545e+01 1.111984205927818020e-01
5.864841290509980172e+04 1.918223611954513785e+01 1.047109302837049838e-01
5.864841335650021210e+04 1.918043608875684924e+01 1.375256737272825547e-01
5.864841425930010155e+04 1.910649848930997052e+01 9.084110724776339740e-02
5.864841471059992909e+04 1.927505901501919894e+01 1.315016286046667982e-01
5.864841562499990687e+04 1.924485096996898648e+01 1.196519154429116494e-01
5.864841607639985159e+04 1.915362643331200232e+01 1.004572306009545307e-01
5.864841652779979631e+04 1.915608289722818114e+01 1.076485691056776883e-01
5.864841697920020670e+04 1.920273423136011104e+01 1.067890027921806345e-01
5.864841743060015142e+04 1.920110652374133764e+01 1.153444584645330895e-01
5.864841788189997897e+04 1.921676119335752730e+01 1.143508905716534296e-01
5.864841833329992369e+04 1.914941934016086478e+01 1.138158184470026008e-01
5.864841923609981313e+04 1.917363848931946890e+01 1.342580056993832316e-01
5.864841968750022352e+04 1.922105713066128985e+01 1.288939698031474623e-01
5.864842013890016824e+04 1.926530235121900603e+01 1.305844959029315022e-01
5.864842059030011296e+04 1.917778225575250417e+01 1.212110079780420874e-01
5.864842149310000241e+04 1.927561690237675762e+01 1.003907834649402919e-01
5.864842194439982995e+04 1.914814040280479901e+01 9.515265028352819232e-02
5.864842239579977468e+04 1.918361337764375563e+01 1.437122628480349273e-01
5.864842329860012978e+04 1.916883551497070926e+01 9.607577515348186825e-02
5.864842375000007451e+04 1.918471324635329367e+01 9.970789572943140888e-02
5.864842465279996395e+04 1.916066550739300567e+01 9.902336069677009078e-02
5.864842510419990867e+04 1.911333088067598496e+01 9.857275869434822813e-02
5.864842555559985340e+04 1.916908551112274495e+01 1.135478598710690790e-01
5.864842600690014660e+04 1.919540165472073667e+01 1.031105398854263583e-01
5.864842645830009133e+04 1.927366544069039378e+01 1.284590822909590369e-01
5.864842736109998077e+04 1.918414646721773664e+01 8.878310419283258481e-02
5.864842781249992549e+04 1.914317955151410189e+01 1.034215462374280803e-01
5.864842826389987022e+04 1.921097363120454204e+01 1.102312433082850429e-01
5.864842871529981494e+04 1.913431627324066042e+01 1.110682658757181779e-01
5.864842916670022532e+04 1.914350269216916445e+01 1.044906249683263677e-01
5.864842961810017005e+04 1.914675631570367642e+01 1.243936867278375019e-01
5.864843052079994231e+04 1.919379467283996732e+01 1.080557469886771205e-01
5.864843098379997537e+04 1.911509326352141969e+01 9.571055511945386618e-02
5.864843142359983176e+04 1.909531544808431391e+01 8.768971311492312903e-02
5.864843187499977648e+04 1.920741196161364428e+01 1.219039144937456853e-01
5.864843322920007631e+04 1.923253340373762299e+01 1.083675751113341440e-01
5.864843369209999219e+04 1.911209568314736273e+01 1.126990302719700632e-01
5.864843413189984858e+04 1.913577060747639536e+01 9.738329588305029427e-02
5.864843459489988163e+04 1.920606264899050331e+01 1.052879149503431061e-01
5.864843504629982635e+04 1.911959734195848526e+01 1.122254053499333881e-01
5.864843594910018146e+04 1.921263830336495815e+01 1.068339499968488093e-01
5.864843640050012618e+04 1.914271389823575120e+01 1.015961961361926402e-01
5.864843685190007091e+04 1.919934392895548925e+01 1.463526713334405704e-01
5.864843729169992730e+04 1.927337474083477531e+01 1.218050080337965968e-01
5.864843819440016523e+04 1.920465512060383517e+01 1.179262308252514296e-01
5.864843865740019828e+04 1.913984382997238143e+01 1.141221545103767304e-01
5.864843910880014300e+04 1.929120696415436953e+01 1.266236176109980238e-01
5.864844001160003245e+04 1.916260432461931984e+01 8.685568180434602437e-02
5.864844046299997717e+04 1.916566314218388456e+01 1.055144025909781902e-01
5.864844091439992189e+04 1.922179085922333641e+01 1.271994129091967574e-01
5.865244458330003545e+04 1.916561630867275312e+01 1.452924462308935738e-01
5.865540108799980953e+04 1.917578958240419595e+01 1.453808296937056654e-01
5.865540153940021992e+04 1.913611797379676105e+01 1.249931147451076308e-01
5.865545409720018506e+04 1.925033360240676217e+01 1.350602279773366887e-01
5.865840472219977528e+04 1.921185434336570097e+01 1.204777896186956659e-01
5.866143276620004326e+04 1.930508039939502041e+01 1.139624168721688896e-01
5.866543486109981313e+04 1.923401341062203684e+01 9.314608100473116548e-02
5.866836178239993751e+04 1.935398227079464561e+01 1.266680960003114531e-01
5.867142887730011716e+04 1.929064629528497576e+01 1.200944429376282624e-01
5.867248711809981614e+04 1.921909020342490848e+01 1.143059897100339450e-01
5.867446979170013219e+04 1.927405863623107507e+01 1.068086743444358472e-01
5.867537351850001141e+04 1.927483475455171558e+01 9.584402839064623536e-02
5.867537396989995614e+04 1.936726465226231397e+01 1.203235546696352354e-01
5.867540010420000181e+04 1.934777010220896898e+01 1.193184300545797327e-01
5.867540835649985820e+04 1.931693158883880201e+01 9.776989907097753674e-02
5.867543784719984978e+04 1.926433254051462285e+01 1.041291282596480822e-01
5.867543829859979451e+04 1.932804953142679238e+01 9.461973004388621322e-02
5.867635223380010575e+04 1.926469011137391973e+01 9.983059526431366237e-02
5.867635268520005047e+04 1.924470943409472312e+01 1.151323027088585332e-01
5.867636259259982035e+04 1.924762990522278372e+01 1.193632061363683189e-01
5.867638915510009974e+04 1.932137769973045849e+01 1.322696201188135745e-01
5.867638960650004447e+04 1.933939405663193511e+01 1.341371682548644084e-01
5.867641513889981434e+04 1.933895646903924614e+01 1.178308713572302213e-01
5.867736574070015922e+04 1.928361762723802642e+01 1.440644220406616105e-01
5.867736619210010394e+04 1.934052328491965866e+01 1.670252262027159540e-01
5.867738750000018626e+04 1.917774191243625737e+01 1.086534708830610985e-01
5.867739871530001983e+04 1.931816164085710241e+01 1.322074856363370243e-01
5.867741989579983056e+04 1.935514470089221817e+01 8.924723537225426329e-02
5.867743270830018446e+04 1.936622481589046885e+01 9.931332786147492597e-02
5.867743315970012918e+04 1.931117234467174981e+01 9.413036471772044667e-02
5.867835618059989065e+04 1.938682353592103524e+01 1.392809156865073006e-01
5.867835663190018386e+04 1.927092655820631961e+01 1.093224605519522025e-01
5.867838225689996034e+04 1.922448486592766770e+01 1.244784249830799411e-01
5.867839111110009253e+04 1.922832316400784336e+01 9.508500092104614498e-02
5.867839609949989244e+04 1.925630320257633343e+01 9.060707341087614886e-02
5.867840258099976927e+04 1.922137512886099486e+01 9.953058438110803929e-02
5.867840915510011837e+04 1.936505737448512221e+01 1.301647478190079144e-01
5.867840960650006309e+04 1.935037277541533740e+01 1.099339698479968874e-01
5.867936003470001742e+04 1.932830914873071748e+01 1.241897276170153414e-01
5.867938765050005168e+04 1.931939986265861364e+01 1.176466146825578540e-01
5.867938810189999640e+04 1.930015878092616077e+01 1.359439566545139755e-01
5.867941217589983717e+04 1.935046364441467759e+01 1.407557367084270594e-01
5.867941702549997717e+04 1.931799595389747992e+01 1.096642693315651312e-01
5.867942318290006369e+04 1.933569416826051679e+01 1.464067745885659078e-01
5.867942363430000842e+04 1.926820279481937703e+01 1.186602529498279462e-01
5.868035262730019167e+04 1.925668579823000570e+01 1.495901926314844865e-01
5.868035307870013639e+04 1.920159353792097434e+01 1.311991510792889781e-01
5.868036025460017845e+04 1.925145140445326319e+01 1.455775275768141641e-01
5.868039112270018086e+04 1.932122151174444369e+01 1.068016066799527541e-01
5.868040827549993992e+04 1.943181330403391627e+01 1.920165699684991401e-01
5.868040872689988464e+04 1.924521102089068592e+01 1.375535673976967521e-01
5.868132570599997416e+04 1.933636029117378285e+01 1.660798231381597490e-01
5.868132615739991888e+04 1.914944562257168315e+01 1.569967967229943251e-01
5.868134965279977769e+04 1.926731713960885628e+01 1.474658609304189127e-01
5.868136535880016163e+04 1.936979031230212200e+01 1.616890047658965657e-01
5.868138800929998979e+04 1.919143719033416673e+01 1.092751333828070881e-01
5.868229583329986781e+04 1.940110070466258563e+01 1.384906661603955980e-01
5.868229629629990086e+04 1.923445964378815987e+01 1.301514922052375012e-01
5.868232589119998738e+04 1.932522873151027909e+01 1.615101616116061123e-01
5.868234980319999158e+04 1.933239992403294139e+01 1.345921458293622697e-01
5.868236178239993751e+04 1.937479745228682404e+01 1.260182998250561348e-01
5.868333431709976867e+04 1.931740340246224008e+01 1.405206308530363990e-01
5.868333476850017905e+04 1.932173763703226044e+01 1.607042725867257327e-01
5.868334930559992790e+04 1.919002755428688900e+01 1.201340708341602365e-01
5.868334975690022111e+04 1.928633895347319083e+01 1.309725553559739353e-01
5.868336444440018386e+04 1.926994242857552564e+01 1.267033148544811638e-01
5.868336664350004867e+04 1.931499834161527573e+01 1.454479386730002100e-01
5.868342194439982995e+04 1.933270654035312930e+01 1.395909536736900658e-01
5.868430515050003305e+04 1.930680261831256672e+01 1.797283313331436150e-01
5.868434325229981914e+04 1.933044251709736372e+01 1.560889735804049938e-01
5.868434370370022953e+04 1.927926499300962604e+01 1.332282683432470527e-01
5.868437628469988704e+04 1.929454413542156388e+01 1.699849706830647011e-01
5.868437673609983176e+04 1.924305776644725086e+01 1.182834154046233516e-01
5.868539805560000241e+04 1.920474190032979322e+01 9.792285905816650038e-02
5.868539850689982995e+04 1.918145659648111945e+01 1.052949510897047969e-01
5.869338262729998678e+04 1.935476878523073907e+01 1.143208502276595456e-01
5.869534424770018086e+04 1.922526036536032734e+01 9.194148789108048947e-02
5.869638109950022772e+04 1.938701589548840332e+01 1.273819713627108996e-01
5.869938465279992670e+04 1.928677836419836211e+01 1.018345444248870413e-01
5.870043446760019287e+04 1.932808814432404887e+01 1.113535988526019593e-01
5.870043491900013760e+04 1.925446177566172778e+01 1.036071644132554315e-01
5.870239318289980292e+04 1.952553610562647179e+01 2.099316284152048795e-01
5.870419267359981313e+04 1.940071433320691696e+01 1.251384874268203773e-01
5.870421603009989485e+04 1.928050265045870404e+01 1.494133528601845340e-01
5.870422523149987683e+04 1.937021143488177088e+01 1.588428814510327580e-01
5.870422568289982155e+04 1.926803059074293145e+01 1.302065995899218120e-01
5.870423759259982035e+04 1.939447795173837719e+01 1.209758357642365528e-01
5.870425546299992129e+04 1.927775807759923055e+01 1.019768805822267310e-01
5.870528997689997777e+04 1.938145662387663037e+01 1.243972245118517977e-01
5.870531462959991768e+04 1.933049788264194291e+01 1.067456904322448552e-01
5.870532391199981794e+04 1.934210204772487174e+01 1.224759966981690679e-01
5.870533540510013700e+04 1.932453075978963852e+01 1.093928192382391945e-01
5.870535016199992970e+04 1.937073685179796811e+01 1.231767605125956289e-01
5.870535061339987442e+04 1.937700951068563526e+01 9.862753087779899119e-02
5.870545304400008172e+04 1.928104397849012486e+01 1.240976392651060856e-01
5.870625373840006068e+04 1.928487756969136058e+01 1.551302833907938772e-01
5.870627459490019828e+04 1.932797309331923685e+01 1.203271526815826303e-01
5.870630916670011356e+04 1.932023983048520677e+01 1.231976058687604680e-01
5.870633625000016764e+04 1.932090927638501654e+01 1.389148093222928038e-01
5.870633670140011236e+04 1.934828334371148983e+01 1.426779217713658177e-01
5.870727621529996395e+04 1.932750759509666949e+01 1.432244198558706716e-01
5.870727667819987983e+04 1.943808530614908037e+01 1.608539920807564028e-01
